model_id,kegg.module,module_name
MAR06977,Hum_M00957,"Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"
MAR06978,Hum_M00032,"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA"
MAR06978,Hum_M00087,beta-Oxidation
MAR06978,Hum_M00374,Dicarboxylate-hydroxybutyrate cycle
MAR06978,Hum_M00375,Hydroxypropionate-hydroxybutylate cycle
MAR06978,Hum_M00957,"Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"
MAR06979,Hum_M00087,beta-Oxidation
MAR06979,Hum_M00088,"Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone"
MAR06979,Hum_M00095,"C5 isoprenoid biosynthesis, mevalonate pathway"
MAR06979,Hum_M00373,Ethylmalonyl pathway
MAR06979,Hum_M00374,Dicarboxylate-hydroxybutyrate cycle
MAR06979,Hum_M00375,Hydroxypropionate-hydroxybutylate cycle
MAR06979,Hum_M00849,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
MAR06979,Hum_M00957,"Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"
MAR06981,Hum_M00912,"NAD biosynthesis, tryptophan => quinolinate => NAD"
MAR04704,Hum_M00373,Ethylmalonyl pathway
MAR04704,Hum_M00375,Hydroxypropionate-hydroxybutylate cycle
MAR04704,Hum_M00376,3-Hydroxypropionate bi-cycle
MAR04704,Hum_M00741,"Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA"
MAR06988,Hum_M00373,Ethylmalonyl pathway
MAR06988,Hum_M00375,Hydroxypropionate-hydroxybutylate cycle
MAR06988,Hum_M00376,3-Hydroxypropionate bi-cycle
MAR06988,Hum_M00741,"Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA"
MAR07701,Hum_M00373,Ethylmalonyl pathway
MAR07701,Hum_M00375,Hydroxypropionate-hydroxybutylate cycle
MAR07701,Hum_M00376,3-Hydroxypropionate bi-cycle
MAR07701,Hum_M00741,"Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA"
MAR08529,Hum_M00019,"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
MAR08529,Hum_M00119,"Pantothenate biosynthesis, valine/L-aspartate => pantothenate"
MAR08537,Hum_M00019,"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
MAR08537,Hum_M00119,"Pantothenate biosynthesis, valine/L-aspartate => pantothenate"
MAR03206,Hum_M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
MAR03208,Hum_M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
MAR03761,Hum_M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
MAR03777,Hum_M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
MAR03795,Hum_M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
MAR04797,Hum_M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
MAR06420,Hum_M00038,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate"
MAR06420,Hum_M00912,"NAD biosynthesis, tryptophan => quinolinate => NAD"
MAR06422,Hum_M00038,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate"
MAR06422,Hum_M00912,"NAD biosynthesis, tryptophan => quinolinate => NAD"
MAR03765,Hum_M00038,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate"
MAR03765,Hum_M00912,"NAD biosynthesis, tryptophan => quinolinate => NAD"
MAR08787,Hum_M00038,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate"
MAR04214,Hum_M00038,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate"
MAR04224,Hum_M00936,"Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin"
MAR04224,Hum_M00962,"Psilocybin biosynthesis, tryptophan => psilocybin"
MAR04224,Hum_M00981,"Geissoschizine biosynthesis, tryptophan => geissoschizine"
MAR06707,Hum_M00024,"Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine"
MAR06714,Hum_M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline"
MAR06715,Hum_M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline"
MAR06716,Hum_M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline"
MAR06717,Hum_M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline"
MAR06718,Hum_M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline"
MAR06758,Hum_M00025,"Tyrosine biosynthesis, chorismate => HPP => tyrosine"
MAR06758,Hum_M00044,"Tyrosine degradation, tyrosine => homogentisate"
MAR06759,Hum_M00044,"Tyrosine degradation, tyrosine => homogentisate"
MAR06761,Hum_M00044,"Tyrosine degradation, tyrosine => homogentisate"
MAR06762,Hum_M00044,"Tyrosine degradation, tyrosine => homogentisate"
MAR06763,Hum_M00044,"Tyrosine degradation, tyrosine => homogentisate"
MAR06764,Hum_M00044,"Tyrosine degradation, tyrosine => homogentisate"
MAR06767,Hum_M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol"
MAR06767,Hum_M00137,"Flavanone biosynthesis, phenylalanine => naringenin"
MAR06771,Hum_M00935,Methanofuran biosynthesis
MAR06802,Hum_M00878,"Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA"
MAR06875,Hum_M00034,Methionine salvage pathway
MAR06875,Hum_M00035,Methionine degradation
MAR06875,Hum_M00368,"Ethylene biosynthesis, methionine => ethylene"
MAR06875,Hum_M00609,"Cysteine biosynthesis, methionine => cysteine"
MAR06875,Hum_M00953,"Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"
MAR06876,Hum_M00035,Methionine degradation
MAR06877,Hum_M00035,Methionine degradation
MAR06877,Hum_M00338,"Cysteine biosynthesis, homocysteine + serine => cysteine"
MAR06888,Hum_M00338,"Cysteine biosynthesis, homocysteine + serine => cysteine"
MAR06888,Hum_M00609,"Cysteine biosynthesis, methionine => cysteine"
MAR07756,Hum_M00017,"Methionine biosynthesis, aspartate => homoserine => methionine"
MAR03879,Hum_M00176,"Assimilatory sulfate reduction, sulfate => H2S"
MAR03881,Hum_M00034,Methionine salvage pathway
MAR03912,Hum_M00034,Methionine salvage pathway
MAR03917,Hum_M00034,Methionine salvage pathway
MAR03995,Hum_M00034,Methionine salvage pathway
MAR04072,Hum_M00034,Methionine salvage pathway
MAR08683,Hum_M00118,"Glutathione biosynthesis, glutamate => glutathione"
MAR08684,Hum_M00118,"Glutathione biosynthesis, glutamate => glutathione"
MAR03933,Hum_M00913,"Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate"
MAR03937,Hum_M00119,"Pantothenate biosynthesis, valine/L-aspartate => pantothenate"
MAR04120,Hum_M00046,"Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate"
MAR04326,Hum_M00013,"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA"
MAR04326,Hum_M00375,Hydroxypropionate-hydroxybutylate cycle
MAR04326,Hum_M00376,3-Hydroxypropionate bi-cycle
MAR07133,Hum_M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
MAR07134,Hum_M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
MAR07141,Hum_M01036,"UDP-GalNAcA biosynthesis, UDP-GlcNAc => UDP-GalNAcA"
MAR03753,Hum_M00892,"UDP-GlcNAc biosynthesis, eukaryotes, Fru-6P => UDP-GlcNAc"
MAR03753,Hum_M00909,"UDP-GlcNAc biosynthesis, prokaryotes, Fru-6P => UDP-GlcNAc"
MAR03753,Hum_M00995,"UDP-MurNAc biosynthesis, Fru-6P => UDP-MurNAc"
MAR03753,Hum_M01002,"UDP-GalNAc biosynthesis, Fru-6P => UDP-GalNAc"
MAR03759,Hum_M01003,"UDP-GlcNAc biosynthesis, GlcNAc => UDP-GlcNAc"
MAR03763,Hum_M00922,"CMP-Neu5Ac biosynthesis, bacteria, UDP-GlcNAc => CMP-Neu5Ac"
MAR03763,Hum_M00955,"CMP-Neu5Ac/Neu5Gc biosynthesis, animals, UDP-GlcNAc => CMP-Neu5Ac => CMP-Neu5Gc"
MAR03775,Hum_M00955,"CMP-Neu5Ac/Neu5Gc biosynthesis, animals, UDP-GlcNAc => CMP-Neu5Ac => CMP-Neu5Gc"
MAR03785,Hum_M00955,"CMP-Neu5Ac/Neu5Gc biosynthesis, animals, UDP-GlcNAc => CMP-Neu5Ac => CMP-Neu5Gc"
MAR03790,Hum_M00955,"CMP-Neu5Ac/Neu5Gc biosynthesis, animals, UDP-GlcNAc => CMP-Neu5Ac => CMP-Neu5Gc"
MAR03823,Hum_M00955,"CMP-Neu5Ac/Neu5Gc biosynthesis, animals, UDP-GlcNAc => CMP-Neu5Ac => CMP-Neu5Gc"
MAR06416,Hum_M00892,"UDP-GlcNAc biosynthesis, eukaryotes, Fru-6P => UDP-GlcNAc"
MAR04159,Hum_M00793,"dTDP-L-rhamnose biosynthesis, glucose-1P => dTDP-L-Rha"
MAR04159,Hum_M01022,"dTDP-6-deoxy-L-Tal biosynthesis, Glc-1P => dTDP-6-deoxy-L-Tal"
MAR04159,Hum_M01023,"dTDP-D-Fuc3NAc biosynthesis, Glc-1P => dTDP-D-Fuc3NAc"
MAR04159,Hum_M01024,"dTDP-Qui3NAc biosynthesis, Glc-1P => dTDP-Qui3NAc"
MAR04159,Hum_M01025,"dTDP-D-Fuc4NAc biosynthesis, Glc-1P => dTDP-D-Fuc4NAc"
MAR04159,Hum_M01026,"dTDP-Qui4NAc biosynthesis, Glc-1P => dTDP-Qui4NAc"
MAR04159,Hum_M01027,"dTDP-D-Fucf biosynthesis, Glc-1P => dTDP-D-Fucf"
MAR04299,Hum_M00793,"dTDP-L-rhamnose biosynthesis, glucose-1P => dTDP-L-Rha"
MAR04299,Hum_M01022,"dTDP-6-deoxy-L-Tal biosynthesis, Glc-1P => dTDP-6-deoxy-L-Tal"
MAR04299,Hum_M01023,"dTDP-D-Fuc3NAc biosynthesis, Glc-1P => dTDP-D-Fuc3NAc"
MAR04299,Hum_M01024,"dTDP-Qui3NAc biosynthesis, Glc-1P => dTDP-Qui3NAc"
MAR04299,Hum_M01025,"dTDP-D-Fuc4NAc biosynthesis, Glc-1P => dTDP-D-Fuc4NAc"
MAR04299,Hum_M01026,"dTDP-Qui4NAc biosynthesis, Glc-1P => dTDP-Qui4NAc"
MAR04299,Hum_M01027,"dTDP-D-Fucf biosynthesis, Glc-1P => dTDP-D-Fucf"
MAR04494,Hum_M01002,"UDP-GalNAc biosynthesis, Fru-6P => UDP-GalNAc"
MAR04528,Hum_M00922,"CMP-Neu5Ac biosynthesis, bacteria, UDP-GlcNAc => CMP-Neu5Ac"
MAR04528,Hum_M00955,"CMP-Neu5Ac/Neu5Gc biosynthesis, animals, UDP-GlcNAc => CMP-Neu5Ac => CMP-Neu5Gc"
MAR04529,Hum_M00793,"dTDP-L-rhamnose biosynthesis, glucose-1P => dTDP-L-Rha"
MAR04529,Hum_M01022,"dTDP-6-deoxy-L-Tal biosynthesis, Glc-1P => dTDP-6-deoxy-L-Tal"
MAR04530,Hum_M00793,"dTDP-L-rhamnose biosynthesis, glucose-1P => dTDP-L-Rha"
MAR07696,Hum_M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme"
MAR05137,Hum_M00055,N-glycan precursor biosynthesis
MAR05138,Hum_M00055,N-glycan precursor biosynthesis
MAR05139,Hum_M00055,N-glycan precursor biosynthesis
MAR05141,Hum_M00055,N-glycan precursor biosynthesis
MAR05142,Hum_M00055,N-glycan precursor biosynthesis
MAR05143,Hum_M00055,N-glycan precursor biosynthesis
MAR07270,Hum_M00376,3-Hydroxypropionate bi-cycle
MAR07271,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR07271,Hum_M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
MAR07271,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR07622,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR07622,Hum_M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
MAR07624,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR07624,Hum_M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
MAR07624,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR07626,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR07626,Hum_M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
MAR07626,Hum_M00012,Glyoxylate cycle
MAR07626,Hum_M00168,"CAM (Crassulacean acid metabolism), dark"
MAR07626,Hum_M00171,"C4-dicarboxylic acid cycle, NAD - malic enzyme type"
MAR07626,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR07626,Hum_M00346,"Formaldehyde assimilation, serine pathway"
MAR07626,Hum_M00374,Dicarboxylate-hydroxybutyrate cycle
MAR07626,Hum_M00620,"Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate"
MAR07626,Hum_M00740,Methylaspartate cycle
MAR07626,Hum_M00982,Methylcitrate cycle
MAR05407,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR05407,Hum_M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
MAR05407,Hum_M00012,Glyoxylate cycle
MAR05407,Hum_M00168,"CAM (Crassulacean acid metabolism), dark"
MAR05407,Hum_M00171,"C4-dicarboxylic acid cycle, NAD - malic enzyme type"
MAR05407,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR05407,Hum_M00346,"Formaldehyde assimilation, serine pathway"
MAR05407,Hum_M00374,Dicarboxylate-hydroxybutyrate cycle
MAR05407,Hum_M00620,"Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate"
MAR05407,Hum_M00740,Methylaspartate cycle
MAR05407,Hum_M00982,Methylcitrate cycle
MAR03851,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR03851,Hum_M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
MAR03851,Hum_M00012,Glyoxylate cycle
MAR03851,Hum_M00740,Methylaspartate cycle
MAR03861,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR03861,Hum_M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
MAR03866,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR04084,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR04084,Hum_M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
MAR04084,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR04084,Hum_M00374,Dicarboxylate-hydroxybutyrate cycle
MAR04084,Hum_M00620,"Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate"
MAR04187,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR04187,Hum_M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
MAR04701,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR04701,Hum_M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
MAR04701,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR04701,Hum_M00374,Dicarboxylate-hydroxybutyrate cycle
MAR04701,Hum_M00376,3-Hydroxypropionate bi-cycle
MAR04701,Hum_M00620,"Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate"
MAR04701,Hum_M00982,Methylcitrate cycle
MAR04840,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR04840,Hum_M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
MAR04840,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR04840,Hum_M00374,Dicarboxylate-hydroxybutyrate cycle
MAR04840,Hum_M00376,3-Hydroxypropionate bi-cycle
MAR04840,Hum_M00620,"Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate"
MAR04840,Hum_M00982,Methylcitrate cycle
MAR08662,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR08662,Hum_M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
MAR08663,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR08663,Hum_M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
MAR08663,Hum_M00012,Glyoxylate cycle
MAR08663,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR08663,Hum_M00740,Methylaspartate cycle
MAR08664,Hum_M00532,Photorespiration
MAR08666,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR08666,Hum_M00010,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
MAR08666,Hum_M00012,Glyoxylate cycle
MAR08666,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR08666,Hum_M00740,Methylaspartate cycle
MAR03787,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR03787,Hum_M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
MAR03787,Hum_M00149,"Succinate dehydrogenase, prokaryotes"
MAR03787,Hum_M00150,"Fumarate reductase, prokaryotes"
MAR03787,Hum_M00173,Reductive citrate cycle (Arnon-Buchanan cycle)
MAR03787,Hum_M00374,Dicarboxylate-hydroxybutyrate cycle
MAR03787,Hum_M00376,3-Hydroxypropionate bi-cycle
MAR03787,Hum_M00982,Methylcitrate cycle
MAR03957,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR03957,Hum_M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
MAR03958,Hum_M00009,"Citrate cycle (TCA cycle, Krebs cycle)"
MAR03958,Hum_M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
MAR04209,Hum_M00346,"Formaldehyde assimilation, serine pathway"
MAR04408,Hum_M00346,"Formaldehyde assimilation, serine pathway"
MAR04408,Hum_M00532,Photorespiration
MAR04465,Hum_M00532,Photorespiration
MAR04589,Hum_M00532,Photorespiration
MAR06414,Hum_M00086,"beta-Oxidation, acyl-CoA synthesis"
MAR08774,Hum_M00082,"Fatty acid biosynthesis, initiation"
MAR08774,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR08775,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR08777,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR08778,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR08779,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR08781,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR08782,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR03977,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR06912,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR03960,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR03980,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR03982,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR08409,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR08410,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR00156,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR00217,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR00409,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02152,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02153,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02154,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02155,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02156,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02157,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02158,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02159,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02160,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02161,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02162,Hum_M00083,"Fatty acid biosynthesis, elongation"
MAR02163,Hum_M00082,"Fatty acid biosynthesis, initiation"
MAR02163,Hum_M00375,Hydroxypropionate-hydroxybutylate cycle
MAR02163,Hum_M00376,3-Hydroxypropionate bi-cycle
MAR02163,Hum_M00885,"Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA)"
MAR02163,Hum_M00886,"Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA and KasB)"
MAR02168,Hum_M00082,"Fatty acid biosynthesis, initiation"
MAR02169,Hum_M00082,"Fatty acid biosynthesis, initiation"
MAR02169,Hum_M00885,"Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA)"
MAR02169,Hum_M00886,"Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA and KasB)"
MAR02170,Hum_M00838,"Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin"
MAR00410,Hum_M00098,Acylglycerol degradation
MAR00414,Hum_M00098,Acylglycerol degradation
MAR00430,Hum_M00098,Acylglycerol degradation
MAR02599,Hum_M00089,Triacylglycerol biosynthesis
MAR02626,Hum_M00098,Acylglycerol degradation
MAR02636,Hum_M00098,Acylglycerol degradation
MAR02742,Hum_M00098,Acylglycerol degradation
MAR02755,Hum_M00098,Acylglycerol degradation
MAR03032,Hum_M00098,Acylglycerol degradation
MAR00163,Hum_M00098,Acylglycerol degradation
MAR02593,Hum_M00098,Acylglycerol degradation
MAR02601,Hum_M00098,Acylglycerol degradation
MAR02630,Hum_M00098,Acylglycerol degradation
MAR02640,Hum_M00098,Acylglycerol degradation
MAR02758,Hum_M00098,Acylglycerol degradation
MAR00002,Hum_M00098,Acylglycerol degradation
MAR00003,Hum_M00098,Acylglycerol degradation
MAR00604,Hum_M00087,beta-Oxidation
MAR00605,Hum_M00085,Fatty acid elongation in mitochondria
MAR00605,Hum_M00087,beta-Oxidation
MAR00665,Hum_M00085,Fatty acid elongation in mitochondria
MAR00665,Hum_M00087,beta-Oxidation
MAR00667,Hum_M00085,Fatty acid elongation in mitochondria
MAR00667,Hum_M00087,beta-Oxidation
MAR00668,Hum_M00087,beta-Oxidation
MAR00669,Hum_M00085,Fatty acid elongation in mitochondria
MAR00669,Hum_M00087,beta-Oxidation
MAR00670,Hum_M00085,Fatty acid elongation in mitochondria
MAR00670,Hum_M00087,beta-Oxidation
MAR00671,Hum_M00085,Fatty acid elongation in mitochondria
MAR00671,Hum_M00087,beta-Oxidation
MAR00672,Hum_M00087,beta-Oxidation
MAR00679,Hum_M00085,Fatty acid elongation in mitochondria
MAR00679,Hum_M00087,beta-Oxidation
MAR00680,Hum_M00085,Fatty acid elongation in mitochondria
MAR00680,Hum_M00087,beta-Oxidation
MAR00681,Hum_M00085,Fatty acid elongation in mitochondria
MAR00681,Hum_M00087,beta-Oxidation
MAR00682,Hum_M00087,beta-Oxidation
MAR00683,Hum_M00085,Fatty acid elongation in mitochondria
MAR00683,Hum_M00087,beta-Oxidation
MAR00684,Hum_M00085,Fatty acid elongation in mitochondria
MAR00684,Hum_M00087,beta-Oxidation
MAR07588,Hum_M00085,Fatty acid elongation in mitochondria
MAR07588,Hum_M00087,beta-Oxidation
MAR03480,Hum_M00087,beta-Oxidation
MAR03116,Hum_M00085,Fatty acid elongation in mitochondria
MAR03116,Hum_M00087,beta-Oxidation
MAR03121,Hum_M00085,Fatty acid elongation in mitochondria
MAR03121,Hum_M00087,beta-Oxidation
MAR03122,Hum_M00085,Fatty acid elongation in mitochondria
MAR03122,Hum_M00087,beta-Oxidation
MAR03123,Hum_M00087,beta-Oxidation
MAR03125,Hum_M00085,Fatty acid elongation in mitochondria
MAR03125,Hum_M00087,beta-Oxidation
MAR03128,Hum_M00085,Fatty acid elongation in mitochondria
MAR03128,Hum_M00087,beta-Oxidation
MAR03129,Hum_M00085,Fatty acid elongation in mitochondria
MAR03129,Hum_M00087,beta-Oxidation
MAR03137,Hum_M00088,"Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone"
MAR03137,Hum_M00095,"C5 isoprenoid biosynthesis, mevalonate pathway"
MAR03137,Hum_M00849,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
MAR03156,Hum_M00107,"Steroid hormone biosynthesis, cholesterol => pregnenolone => progesterone"
MAR03157,Hum_M00107,"Steroid hormone biosynthesis, cholesterol => pregnenolone => progesterone"
MAR03158,Hum_M00107,"Steroid hormone biosynthesis, cholesterol => pregnenolone => progesterone"
MAR03160,Hum_M00107,"Steroid hormone biosynthesis, cholesterol => pregnenolone => progesterone"
MAR03239,Hum_M00107,"Steroid hormone biosynthesis, cholesterol => pregnenolone => progesterone"
MAR06901,Hum_M00108,"C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone"
MAR01933,Hum_M00043,"Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine"
MAR01934,Hum_M00043,"Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine"
MAR01935,Hum_M00043,"Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine"
MAR01940,Hum_M00107,"Steroid hormone biosynthesis, cholesterol => pregnenolone => progesterone"
MAR01941,Hum_M00977,"C19-Steroid hormone biosynthesis (androgen backdoor pathway), pregnenolone => androsterone => dihydrotestosterone"
MAR01951,Hum_M00976,"C19-Steroid hormone biosynthesis, pregnenolone => testosterone => dihydrotestosterone"
MAR01989,Hum_M00976,"C19-Steroid hormone biosynthesis, pregnenolone => testosterone => dihydrotestosterone"
MAR01991,Hum_M00977,"C19-Steroid hormone biosynthesis (androgen backdoor pathway), pregnenolone => androsterone => dihydrotestosterone"
MAR02003,Hum_M00095,"C5 isoprenoid biosynthesis, mevalonate pathway"
MAR02003,Hum_M00849,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
MAR06793,Hum_M00095,"C5 isoprenoid biosynthesis, mevalonate pathway"
MAR06793,Hum_M00849,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
MAR06794,Hum_M00095,"C5 isoprenoid biosynthesis, mevalonate pathway"
MAR06795,Hum_M00095,"C5 isoprenoid biosynthesis, mevalonate pathway"
MAR06795,Hum_M00096,"C5 isoprenoid biosynthesis, non-mevalonate pathway"
MAR06795,Hum_M00364,"C10-C20 isoprenoid biosynthesis, bacteria"
MAR06795,Hum_M00365,"C10-C20 isoprenoid biosynthesis, archaea"
MAR06795,Hum_M00366,"C10-C20 isoprenoid biosynthesis, plants"
MAR06795,Hum_M00367,"C10-C20 isoprenoid biosynthesis, non-plant eukaryotes"
MAR06795,Hum_M00849,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
MAR07930,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR07930,Hum_M00102,"Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol"
MAR07973,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR07973,Hum_M00102,"Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol"
MAR07976,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR07976,Hum_M00102,"Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol"
